UnixTime,temperature,windSpeed # urn:ngsi-ld:Dataset:Open-Meteo:10MTR,windSpeed # urn:ngsi-ld:Dataset:Open-Meteo:80MTR,windSpeed # urn:ngsi-ld:Dataset:Open-Meteo:120MTR,windSpeed # urn:ngsi-ld:Dataset:Open-Meteo:180MTR
1723582800,9.1,3.6,3.8,4.2,5.1
1723586400,8.8,3.3,3.2,4.4,5.4
1723590000,8.7,2,2.5,4.3,5.7
1723593600,8.7,0.8,3.3,5.4,6.5
1723597200,8.7,1,4.3,6.5,7.2
1723600800,8.8,2.1,5.1,7.2,7.9
1723604400,8.9,2.9,5.5,7.3,8.3
1723608000,8.5,2.8,5.2,6.8,8.1
1723611600,8.2,3.3,4.6,6,7.4
1723615200,8.5,4,5,6.1,7.3
1723618800,10.1,4.7,6,6.9,7.4
1723622400,12.4,6.1,6.9,7.4,7.7
1723626000,14.5,7.7,7.9,7.9,7.9
1723629600,15.9,8.2,8.4,8.4,8.1
1723633200,17,8.4,8.9,8.8,8.4
1723636800,17.8,9.2,9.6,9.5,9.2
1723640400,18.1,10.5,11.3,11.2,10.9
1723644000,18.1,11.9,13,13,12.6
1723647600,17.8,12.6,13.7,13.7,13.7
1723651200,17.2,11.9,13.3,13,13
1723654800,16.4,10.4,11.5,11.5,11.5
1723658400,15.3,7.9,9.4,9.4,9.4
1723662000,13.8,4.5,6,6.5,6.5
1723665600,12,2.5,4.1,4.7,5
1723669200,10.6,4.8,5.6,5.6,5.4
1723672800,9.8,5.9,6.4,5.7,5.3
1723676400,9.3,6,6.5,5.7,4.9
1723680000,8.7,11.3,15.2,15.2,15
1723683600,8.5,11.3,15.3,15.3,14.8
1723687200,8.4,9.8,13.4,12.9,12.2
1723690800,8.1,10.2,13.1,12.3,11.6
1723694400,8.4,9,11.2,10.4,9.7
1723698000,8.3,8.9,10.5,9.7,8.7
1723701600,9.2,8.1,10,9.4,8.7
1723705200,10.4,5.8,6.5,7.3,7.8
1723708800,11.3,4.7,5.4,5.8,6.2
1723712400,12.5,3.7,4.6,5,5.5
1723716000,13.2,8.5,10.1,10.6,11.4
1723719600,13,10.3,12.1,12.6,13.1
1723723200,13.3,10.2,12.3,12.8,13.3
1723726800,12.4,9.1,12.2,13.5,14.5
1723730400,12.5,9.5,11.1,11.9,12.3
1723734000,12,15.9,20,21.3,22.3
1723737600,12.5,9.9,12.5,13.5,14
1723741200,11.7,1,1.5,2,2.5
1723744800,10.8,0.4,1.8,2.1,2.6
1723748400,9.4,5.8,7.1,6.9,6.5
1723752000,8.9,9.2,10.5,10,8.9
1723755600,8.7,9.7,11.1,10.8,9.9
1723759200,8.6,9.7,11.5,10.6,9.9
1723762800,8.5,9.4,11.5,11.3,10.8
1723766400,8.1,10,12.5,12.2,11.5
1723770000,8.1,9.7,12.2,11.7,11.5
1723773600,7.7,8.9,10.7,9.7,9
1723777200,7.4,9.5,10.9,10,9.2
1723780800,7.3,9.7,11.5,10.7,10
1723784400,7.3,9.4,10.5,9.1,8.1
1723788000,8.7,7.7,9.1,8.7,7.9
1723791600,10.1,3.3,3.8,4.1,4.6
1723795200,10.9,2.8,3.3,3.8,4.1
1723798800,10.6,4.8,5.6,5.9,6.1
1723802400,11.2,2.8,3.6,4.1,4.6
1723806000,11.3,5.5,6.3,6.7,7.5
1723809600,10.4,4.2,5,5.4,5.8
1723813200,10.8,2.4,2.9,3.2,3.7
1723816800,11.9,0.8,1.4,1.8,2.5
1723820400,12,4.8,4.6,4.3,3.8
1723824000,11,8.2,8.7,8.5,8.3
1723827600,9.1,9.4,10.7,11,10.7
1723831200,9.3,4.1,5.5,6.3,7.1
1723834800,9,2.4,2.6,2.7,2.3
1723838400,8.7,2.7,2.5,2.5,2.2
1723842000,8.6,3.4,3.3,2.9,2.5
1723845600,8.1,5.5,5.7,4.4,3.1
1723849200,8.1,1,1.3,2.1,2.1
1723852800,8.2,2.5,2.8,2.8,2.9
1723856400,8.2,4.6,5.5,5.5,5.3
1723860000,8.1,6.3,6.9,6.8,6.5
1723863600,7.9,5.2,5.7,5.6,5.4
1723867200,7.6,2.6,3.1,3.3,3.2
1723870800,7.6,4.1,3.1,1.8,1.1
1723874400,8.4,4.7,5,4.4,3.6
1723878000,10.1,2.5,2.8,2.8,3.1
1723881600,10.6,3.1,3.1,2.5,2.5
1723885200,11.4,5.6,5.6,5.1,4.6
1723888800,11.7,7.5,7.6,7.1,6.9
1723892400,10.6,9.8,10.5,10.5,10.5
1723896000,9.7,3.9,4.4,4.9,5.9
1723899600,10,8.4,9,9.4,9.2
1723903200,10,9.1,10.2,10.7,10.7
1723906800,10.1,6.5,6.7,7,6.9
1723910400,10.3,9.9,10.5,10.6,10.5
1723914000,8.9,4.3,4.5,4.5,3.9
1723917600,8.8,1.3,1.5,1.8,3.3
1723921200,8.6,2.9,4,4.7,5.4
1723924800,8.3,3.5,4.2,4.8,5.5
1723928400,8.2,6.2,7.9,8.8,9.8
1723932000,8,6.9,8.6,9.5,10
1723935600,7.9,7.5,9.4,9.8,10.6
1723939200,7.5,7.5,8.9,9.4,10.1
1723942800,7.2,8.7,10.5,11.1,11.9
1723946400,6.7,9.1,11.1,11.8,13
1723950000,6.5,7.4,8.9,9.4,10.2
1723953600,6,7.1,8.7,9.4,9.9
1723957200,5.6,8.4,10.4,11.5,12
1723960800,6,8.9,10.8,11.9,12.5
1723964400,7,9,10,10.3,11.2
1723968000,6.8,11.8,12.6,12.6,12.6
1723971600,7.9,7.7,8,8,7.9
1723975200,8.4,9.2,9.7,9.7,9.7
1723978800,8.1,10.3,10.6,10.6,10.1
1723982400,9.3,8,8,8,7.6
1723986000,9.5,10.3,10.6,10.6,10.1
1723989600,9.5,11.7,12.2,12.2,11.7
1723993200,9.4,12.6,13.5,13.4,13
1723996800,8.9,11.2,12.2,12.6,12.7
1724000400,8.6,11.5,13.2,13.5,14.1
1724004000,7.5,7,9,9.5,10.5
1724007600,6.7,3.1,5.4,6.4,8.2
1724011200,6,3,5.4,6.1,7.1
1724014800,5.6,3.5,6,6.8,8
1724018400,5.1,5.8,7.6,8.2,8.9
1724022000,5.2,4.4,6.4,7.2,8.2
1724025600,5.4,5.2,6.9,8,8.7
1724029200,5,5.7,8.3,9.2,10.2
1724032800,5,6.9,9,9.7,10.3
1724036400,5.6,4.6,6.8,8.2,9.2
1724040000,5.7,5.9,8,9.1,10.3
1724043600,5.5,7.2,9.2,9.7,10.5
1724047200,6.6,5,7.3,8.4,9
1724050800,8,3.8,4.3,4.6,5.1
1724054400,9.3,5.1,5.1,5.2,4.9
1724058000,9.8,7.2,7.6,7.6,7.6
1724061600,11.5,8.6,9,9.1,8.8
1724065200,11.3,10,10.6,10.6,10.5
1724068800,13.1,10.1,10.4,10.2,10
1724072400,12.8,10.5,11,10.8,10.3
1724076000,12.1,11.6,11.8,11.8,11.4
1724079600,12.2,7.5,7.7,7.2,7.2
1724083200,11.2,7.2,7.7,7.6,7.2
1724086800,10.6,5.7,5.7,5.6,5.6
1724090400,9.8,5.1,5.4,5.8,5.8
1724094000,8.9,3.4,4.9,5.2,5.7
1724097600,8.2,6.2,5.8,5.4,5.2
1724101200,8.2,6.8,6.5,5.6,5
1724104800,8,7.7,7.4,6.5,5.2
1724108400,7.9,8.3,9.1,8.4,7.2
1724112000,8,7.6,8,7.2,6.3
1724115600,7.6,6.2,6.1,4.9,4.3
1724119200,7.7,7.7,7.5,6.1,4.8
1724122800,7.5,7.5,7.4,6.1,5
1724126400,7.6,5.4,3.3,2.1,2.2
1724130000,7.6,6.7,3.8,1.6,0.8
1724133600,8.9,4,1.6,0.4,1.6
1724137200,10.6,3.1,3.1,3.1,3.1
1724140800,11.6,4.7,4.7,4.7,4.4
1724144400,12.3,4.9,4.9,4.4,4.2
1724148000,12.3,9.2,9.5,9,8.8
1724151600,12.6,10.5,10.7,10.5,10.6
1724155200,13.3,13,13.7,13.5,13.2
1724158800,14.3,15.8,16.8,16.8,16.6
1724162400,13.7,19.6,22,21.8,21.9
1724166000,13.9,17.6,19.7,19.6,19.8
1724169600,13.4,17.7,20,20.3,20.5
1724173200,12.8,15.3,18.1,18.3,18.6
1724176800,11.4,8.5,10.2,10.5,10.9
1724180400,10.4,3.6,6.4,7.1,7.9
1724184000,10,4.5,7.4,8.2,9.1
1724187600,9.4,3.3,5.6,6.5,6.9
1724191200,8.7,2.1,4.6,5.5,6.4
1724194800,8.2,0.5,3.7,5.2,6.5
1724198400,8.6,3.7,6.4,7.4,8.7
1724202000,8,3.1,5.5,7.1,8.9
1724205600,7.5,2.6,3.8,5.4,7.4
1724209200,7.3,5.6,8.3,9.4,10.9
1724212800,7.3,3.1,5.2,6.8,7.9
1724216400,6.6,2,2.8,4.3,5.9
1724220000,7.3,1.9,2.2,3.8,5
1724223600,9.2,3.1,3.1,3.4,3.4
1724227200,10.2,4.7,4.7,4.7,4.7
1724230800,11.5,6.6,6.6,6.5,6.1
1724234400,12.8,8.4,8.3,7.9,7.8
1724238000,14,8.6,8.4,8.1,7.9
1724241600,14.6,9.2,9.4,8.9,8.7
1724245200,15,10.4,10.7,10.4,9.7
1724248800,14.8,11,10.9,10.7,10.2
1724252400,14.4,10.2,10.2,9.9,9.4
1724256000,13.7,8.7,8.7,8.7,8.4
1724259600,12.4,6.9,6.9,6.9,6.6
1724263200,11.1,3.2,3.6,3.6,2.9
1724266800,9.7,2.3,2.2,1.8,1.8
1724270400,9.2,5,3.6,2.1,1.4
1724274000,9,5.6,4.3,3.1,1.8
1724277600,8.8,7.1,6.4,5.4,4
1724281200,8.7,9.7,10.7,9.4,7.9
1724284800,8,8,6.9,4.6,2.6
1724288400,8.2,6.9,4.6,2.9,1.5
1724292000,8.1,7.1,5.2,3.7,1.6
1724295600,7.9,6.9,5.3,3.9,2.2
1724299200,7.8,6.1,4.8,3.6,2.1
1724302800,7.7,10,10,8.2,6.4
1724306400,8.7,8.4,8.7,7.2,5
1724310000,11,3.9,4.6,4.6,4.9
1724313600,12.1,5.1,5.4,5.1,5.1
1724317200,12.8,7.2,7.4,7,6.5
1724320800,13.7,8.2,8,7.9,7.4
1724324400,14.3,10.3,10.5,10.3,9.8
1724328000,14.4,11.8,11.9,11.6,11.5
1724331600,14.6,15.4,16.3,16.2,16.1
1724335200,14.1,15.8,17.1,17,16.8
1724338800,13.7,14.7,15.9,15.8,15.8
1724342400,13.2,15,16.3,16.1,16.3
1724346000,12.5,11,11.9,12.1,11.9
1724349600,11.3,4.4,5,5.2,5.7
1724353200,9.7,2.3,3.2,3.8,5.2
1724356800,9.6,0.5,2.8,3.9,4.9
1724360400,8.8,2.3,3.1,4.1,5
1724364000,8.1,5.4,2.2,1.4,3.2
1724367600,8,5.1,2.5,2.3,3.3
1724371200,8.8,1.6,3.6,4.4,5.2
1724374800,8.2,2.9,1.3,2.2,3
1724378400,7.8,6.8,4.6,1.9,1
1724382000,8.1,2.4,1.1,1.9,3.1
1724385600,7.3,6.6,4.9,3.1,1.1
1724389200,7.5,6.1,3.9,2.4,1.3
1724392800,8.6,5.8,4.7,3.3,2.4
1724396400,10.9,4.8,4.7,4.7,4.6
1724400000,12,6.3,6.2,6.2,6
1724403600,13,8.6,8.7,8.2,8
1724407200,13.8,10.5,10.5,10,9.8
1724410800,14.3,12,12.3,12.1,11.4
1724414400,15.6,14,14.3,14,13.8
1724418000,15.6,17.6,18.6,18.4,18.2
1724421600,15.5,20.1,21.5,21.8,21.4
1724425200,15,18.1,19.7,19.6,19.5
1724428800,14.2,16.3,17.7,18,17.9
1724432400,13.3,11.4,12.3,12.6,12.4
1724436000,12,5,6.5,6.9,7.4
1724439600,10.7,1.6,2.7,3.3,4
1724443200,9.5,6.4,3.7,2.3,2.5
1724446800,9.3,5.9,2.7,1,1.9
1724450400,9.2,5.9,3.4,1.1,1
1724454000,9,5.9,3.6,1.5,0.4
1724457600,8.8,6.8,4.6,3.3,2.1
1724461200,8.8,5.2,3.1,1.5,0.8
1724464800,8.4,7.3,5.9,3.8,1.9
1724468400,8.7,3.8,1.6,0.5,1.5
1724472000,8.5,3.9,1,0.5,1.8
1724475600,8.1,7.6,5.8,3.4,2.1
1724479200,9.3,6.2,4.7,3.3,2.3
1724482800,11.9,2.2,2.2,2.2,2.2
1724486400,13.2,6.2,6.5,6,5.9
1724490000,14.1,9.2,9.1,9.1,9
1724493600,14.9,10.6,10.9,10.5,10.4
1724497200,15.5,14.4,14.8,14.8,14.8
1724500800,15.5,17.4,18.4,18.4,18.7
1724504400,15.6,19.4,20.9,21.3,21.3
1724508000,15.4,19.4,21.3,21.8,21.9
1724511600,14.7,22,25.1,25.7,26.1
1724515200,13.7,20.3,23.7,24.3,24.8
1724518800,12.8,13.1,15,15.2,15.6
1724522400,11.4,5.8,6.9,7.3,7.8
1724526000,9.7,3.9,5.1,5.4,5.4
1724529600,9,6,7.4,7.4,7.6
1724533200,8.7,7.1,8.7,8.7,9.2
1724536800,8.5,8.5,11.2,11.5,11.8
1724540400,8.3,8,11.2,11.6,11.8
1724544000,7.9,8.4,11.4,12.2,12.8
1724547600,7.3,5.9,7.8,8.5,9.4
1724551200,7.2,4.9,6.5,7.3,8.1
1724554800,7.5,3,4.5,5.6,6.3
1724558400,7.6,3.3,2.2,2.1,2.8
1724562000,7.8,1.1,1.6,2.5,3
1724565600,8.3,2.8,4.9,5.4,6.2
1724569200,9.8,4.5,4.5,4.5,4.7
1724572800,11.3,5.4,5.9,5.6,5.6
1724576400,12.3,7.6,8.1,8.1,7.6
1724580000,13.9,12,12.2,12.2,12
1724583600,14.9,14.1,14.6,14.3,14
1724587200,15,16.3,17.1,17.1,16.9
1724590800,14.7,17.6,19.1,19.1,18.8
1724594400,14.5,20.8,23,23.1,22.9
1724598000,14,20.8,22.9,23.2,23
1724601600,12.8,18.8,21.3,21.6,21.7
1724605200,11.9,11.2,12.5,12.5,12.5
1724608800,10.7,5.5,6.7,6.9,7.4
1724612400,9.6,1.8,3.9,4.3,5
1724616000,8.7,1.8,2.1,3.2,3.7
1724619600,8.1,6.2,4.7,3.3,3.6
1724623200,7.9,6.9,6.8,6,5.9
1724626800,7.8,7.2,8,7.8,7.9
1724630400,7.4,7.9,7.4,6.1,5.5
1724634000,7.4,8.5,8.6,7.8,7.4
1724637600,7.5,9,10.1,10,10.2
1724641200,7.4,10.8,13.5,13.5,13.5
1724644800,7.5,10.5,14.1,14.3,14.7
1724648400,7.4,9.8,12,11.6,12
1724652000,8.7,8.3,10.1,9.8,9.8
1724655600,11.1,3.9,4.3,4.7,5
1724659200,12.6,5.6,6.1,6.4,6.7
1724662800,13.6,9.1,10,10.2,10.5
1724666400,14.6,12.4,13.1,13.4,13.7
1724670000,15,13.7,14.7,14.9,14.8
1724673600,15.4,13.7,14.5,14.5,14.3
1724677200,14.9,14.2,14.5,14.4,14.4
1724680800,14.3,17.2,18.6,18.4,18.3
1724684400,13.3,17.3,19.4,19.5,19.9
1724688000,13.1,13,13.9,13.8,14
1724691600,11.7,7.9,8.6,8.4,8.3
1724695200,10.2,4.7,5.5,5.2,5.2
1724698800,8.9,4,5.4,5.6,5.5
1724702400,8.2,5.2,6,6.4,6.7
1724706000,8,6.7,6.6,6.1,5.5
1724709600,7.9,8.2,9.3,8.6,7.5
1724713200,7.8,8.3,9.1,8.4,7.2
1724716800,7.7,12,14.3,14.2,13.5
1724720400,7.7,11,13.7,13.3,12.9
1724724000,7.6,9.9,11.6,11.2,10.5
1724727600,7.3,11.3,13.7,13.7,13.6
1724731200,7.1,11.4,14,14.1,13.8
1724734800,6.9,11.4,13.7,13.4,12.7
1724738400,8,9.5,11.4,11.9,12.1
1724742000,9.9,6.9,7.6,7.6,8
1724745600,11.4,7.2,7.8,8.1,8.4
1724749200,12.9,7.7,8.4,8.7,9
1724752800,13.7,8,9.1,9,9.4
1724756400,13.6,4.3,4.9,5.2,5.5
1724760000,14.6,4.6,5.6,5.9,6.4
1724763600,12,12.8,13.7,13.5,12.9
1724767200,12.5,6.3,6.6,6.6,6.2
1724770800,12.6,5.8,5.6,5.6,5.2
1724774400,11.2,8,8.7,8.7,8.3
1724778000,11.7,4.2,4.6,4.6,4.6
1724781600,10.2,3.6,4.3,4.4,4.5
1724785200,8.8,2.1,3.2,3.9,4.1
1724788800,7.8,4,3.7,3.7,3.3
1724792400,7.5,7.9,7.8,6.6,5.4
1724796000,7.4,8.3,8.7,8,6.5
1724799600,7.2,10.4,11.6,10.8,9.4
1724803200,6.9,10.3,11.8,11.3,10.6
1724806800,6.9,10.2,11.9,11,9.1
1724810400,6.9,10.2,11.6,10.3,8.4
1724814000,6.7,10.2,11.8,11.1,10
1724817600,6.7,9.4,10.8,9.7,8.1
1724821200,6.8,8.9,9.2,8,5.8
1724824800,7.8,7.4,7.9,7.1,5.6
1724828400,9.6,2.2,2.5,2.5,3
1724832000,10.9,1.3,1.6,1.6,1.8
1724835600,12.1,3.5,3.4,3.4,3
1724839200,12.5,5.2,5,5,4.5
1724842800,13,6.7,6.8,6.3,6.1
1724846400,13,12.2,13,12.7,12.5
1724850000,12.6,15,16.6,16.9,16.6
1724853600,12.5,13.9,15.3,15.6,15.6
1724857200,11.9,14.8,18.4,19.1,19.4
1724860800,11.4,7.4,8.6,8.8,9.2
1724864400,11.5,6.2,7.3,7.6,8
1724868000,10.5,4,5.9,6.6,7.4
1724871600,9.6,5,9,10.2,10.9
1724875200,9.1,5.1,7.9,8.4,9.2
1724878800,8.5,3.7,4.1,4.2,4.9
1724882400,8.3,3.1,2.3,2.5,2.7
1724886000,7.9,5.4,3.7,2.6,2.3
1724889600,7.9,7.4,7.4,6.3,5.1
1724893200,7.7,7.3,7.8,6.8,5.7
1724896800,7.6,7.4,7.3,6.2,4.4
1724900400,8.7,2.9,4.8,5.4,5.9
1724904000,8.1,3.9,4.7,4.6,4.2
1724907600,7.9,7.9,8.1,6.5,5.1
1724911200,8.8,6.7,7.1,6.1,5.2
1724914800,10.8,2.9,2.9,3.3,3.6
1724918400,12.1,2.5,2.2,2.2,1.8
1724922000,12.5,6.9,6.9,6.4,6.1
1724925600,13.7,8.9,9.2,8.7,8.4
1724929200,14.5,11.3,11.5,11,10.7
1724932800,14.9,12.1,12.6,12.6,12.3
1724936400,15.4,12.5,13.2,13,12.5
1724940000,14.8,13,13.8,13.8,13.5
1724943600,14.4,16.3,18.2,18.2,17.9
1724947200,13.5,13.6,15.5,15.3,15.6
1724950800,12.6,8.4,9.4,9.2,9.2
1724954400,11.7,1.9,1.9,2.1,2
1724958000,10.8,1.8,0.4,1.3,2
1724961600,10.2,4.5,4.3,4.5,5.2
1724965200,9.8,4.6,4.7,4.8,5.2
1724968800,9.3,7.3,6.6,5.8,5.4
1724972400,9.1,9.8,11,10.1,8.8
1724976000,8.8,8.7,9.2,8.8,7.8
1724979600,8.6,10.7,12.4,11.9,10.8
1724983200,8.5,11,12.4,11.6,10
1724986800,8.1,10.7,12,11.3,10.1
1724990400,7.9,10.4,11.7,10.5,9.2
1724994000,7.9,10.4,11.3,10.1,8.6
1724997600,8.7,8.9,10,8.8,7.6
1725001200,10.7,3.3,3.8,3.8,4.3
1725004800,11.9,1.4,1.1,1.3,1.3
1725008400,12.7,4.5,4.3,3.9,3.8
1725012000,13.7,5.5,5.3,5.2,4.7
1725015600,14.9,6.8,6.7,6.6,6.2
1725019200,15.3,7.9,8,7.9,7.3
1725022800,14.8,9.3,9.4,9.2,8.7
1725026400,14.6,8.9,9.2,9.1,9.1
1725030000,14.4,9.5,10.1,10.1,10.1
1725033600,13.1,12.1,13.2,13.5,13.4
1725037200,12.5,9.7,11,10.7,10.8
1725040800,10.8,4.7,5.4,5.4,5.2
1725044400,10.1,4.6,6.1,5.9,5.5
1725048000,9.7,4.7,5.7,5.9,6
1725051600,9.1,5.6,4,3.5,3.1
1725055200,8.8,7.9,7.8,6.4,5.2
1725058800,8.8,8.9,9.8,8.6,7.4
1725062400,9.3,9.8,12,11.5,11.2
1725066000,9.1,10.3,12.8,12.2,12
1725069600,8.8,9.4,12,11.5,10.7
1725073200,8.8,11.6,14.5,14.3,13.8
1725076800,8.8,12.4,15.9,15.9,15.3
1725080400,8.5,12.3,15.3,15.3,14.6
1725084000,9.3,10.7,13.8,13.8,13.8
1725087600,11.1,6.9,8.5,9,9.8
1725091200,12.1,5.2,6.1,6.4,6.9
1725094800,13.3,10,11.5,12.3,12.8
1725098400,14.4,13.4,15.3,15.7,16
1725102000,14.9,17.7,20.2,20.5,20.9
1725105600,15.7,14.4,16.6,16.9,17.3
1725109200,15.2,11.7,13.3,13.6,13.9
1725112800,15,13.8,15.5,16.1,16.6
1725116400,14.3,14,15.4,15.6,15.8
1725120000,13.1,10.6,12,12.3,12.5
1725123600,12.3,7.2,8,8,8.1
1725127200,10.8,4.3,4.7,4.7,4.5
1725130800,10,1.5,1.1,0.8,0.5
1725134400,9.1,5.1,4.1,2.9,2.1
1725138000,8.6,8.3,8.9,7.7,6.7
1725141600,8.4,9,9.7,8.7,7.7
1725145200,8.2,9.7,10.9,9.7,8.7
1725148800,8.6,12.4,15.6,15,14.8
1725152400,8.3,11.9,14.7,14,13.7
1725156000,8.2,11.8,14.5,14.1,13.4
1725159600,8,12.4,14.8,14.6,13.9
1725163200,7.7,12.2,14.4,13.7,13
1725166800,7.8,11.6,13.5,12.8,11.8
1725170400,8.6,8.9,10.4,9.4,8.2
1725174000,10.6,6.7,7.7,7.7,8.2
1725177600,11.9,3.4,4.1,4.4,4.9
1725181200,13.3,5.1,5.8,6.2,6.6
1725184800,14,8.2,9.6,9.9,10.2
1725188400,14.8,8.7,9.9,10.2,10.8
1725192000,15,7.7,8.5,8.8,9.4
1725195600,14.4,13.2,13.8,13.9,14.1
1725199200,12.1,7.8,8.4,8.7,8.6
1725202800,8.9,18.4,21.4,21.9,22.6
1725206400,8.8,11.8,14.7,15.5,16.1
1725210000,8.1,9,10.8,11.5,12
1725213600,7.8,6.1,7.6,7.9,8.3
1725217200,7.8,3.5,4.2,4.7,4.9
1725220800,8,3.3,4.8,5.2,5.2
1725224400,7.5,5.2,6.2,6,5.8
1725228000,7.8,6.8,8.7,8.2,7.7
1725231600,7.8,6.9,9.2,8.9,8.7
1725235200,7.2,8,11.6,12.4,12.8
1725238800,6.9,1.3,1.9,2.6,2.5
1725242400,6.2,19.8,24.6,25.8,26.6
1725246000,5.8,8.3,11.3,10.8,9.7
1725249600,6,2.5,2.1,2.1,2.2
1725253200,6.1,3.8,4.1,3.7,3.6
1725256800,6.4,2.6,2.6,2.3,2
1725260400,6.6,2.3,2.8,3.4,3.7
1725264000,7,2.6,3.1,3.5,4
1725267600,7.9,3.1,3.6,3.6,3.6
1725271200,9.3,1.3,1.6,1.8,2.2
1725274800,9.2,5.2,5,4.5,4.2
1725278400,9.2,4.1,3.7,3.6,3.2
1725282000,8.6,9.4,9.4,8.9,8.1
1725285600,8.5,5.2,5.2,5.4,5
1725289200,8.7,3.6,3.6,3.6,3.3
1725292800,8.6,3.5,3.5,3.5,3.5
1725296400,7.8,6.1,6.4,6.3,6
1725300000,7.3,3.3,3.6,3.6,2.8
1725303600,7,3.3,4.7,5.2,5.6
1725307200,7,2.5,3.1,3.4,3.8
1725310800,7.1,2.2,3.1,3.3,3.6
1725314400,6.7,2.2,2.4,2.8,2.8
1725318000,6.6,5.6,5.4,4.7,4
1725321600,7.3,2.2,1.8,1.8,1.8
1725325200,7.3,1.1,0.7,0.7,0.7
1725328800,7.2,2.4,1.8,1.8,1.8
1725332400,7.2,1.9,1.5,1.1,1.4
1725336000,7.2,2.5,2.5,2.5,2.5
1725339600,7,2.5,2.9,2.5,2.9
1725343200,7.5,1.8,2.6,3.2,3.5
1725346800,7.9,1.4,1.8,1.8,2.6
1725350400,8.8,2,2.4,2.4,3
1725354000,9.4,2.4,2.8,2.8,3.2
1725357600,9.7,4.1,4.3,4.9,5
1725361200,10.4,2.3,2.9,3.2,3.8
1725364800,8.8,6.9,6.8,6.9,6.6
1725368400,9.1,11.7,13.2,13.5,14
1725372000,9.2,5.1,5.2,5.4,5.6
1725375600,8.5,5.4,5.5,5.4,5.4
1725379200,8.6,4.1,5.4,6.1,7.1
1725382800,8.4,7.1,9.1,9.6,10.1
1725386400,8,3.4,3.8,4,4.3
1725390000,7.2,3.8,3.9,3.4,3
1725393600,7.4,2.9,3.8,4.1,4.4
1725397200,7.4,3,4.5,4.5,4.8
1725400800,7.1,2.7,4.1,4,4.4
1725404400,7,5.7,7.5,7.5,7.4
1725408000,7.1,8,10.9,11.3,11.3
1725411600,6.6,8.2,11.5,11.6,11.7
1725415200,6.2,3.9,5.5,5.4,5
1725418800,5.9,5.8,8,7.1,7
1725422400,5.4,6.1,6.5,5.9,5.8
1725426000,5.2,7,7.4,6,5.1
1725429600,5.9,6,6.3,5,4
1725433200,7.1,2.1,2.4,2.4,2.6
1725436800,7.7,0.7,0.5,0.8,1.1
1725440400,8.7,1.4,1.8,2.2,2.6
1725444000,9.3,3,3.8,4.2,4.7
1725447600,9.6,4.4,5.2,5.6,6
1725451200,10.1,6.3,7.5,7.9,8.3
1725454800,9.6,7.8,9.1,9.6,10.4
1725458400,9.8,6.6,8.2,8.5,9
1725462000,9.5,6.3,7.6,8.1,8.6
1725465600,9.3,5.7,7.3,7.8,8.3
1725469200,8.5,6.4,8.2,8.7,9.2
1725472800,7.9,5.7,7.5,8.5,9
1725476400,7.4,7.7,9.7,10.2,10.7
1725480000,7.2,8.1,9.9,10.4,10.9
1725483600,7,10,12.1,12.6,13.4
1725487200,7,13.3,16.9,17.9,18.9
1725490800,6.9,12,15.3,16.3,17.3
1725494400,5.5,9.4,10.9,11.2,11.8
1725498000,4.3,4.4,5.1,5.4,6.2
1725501600,4.6,8.2,10.8,11.1,11.8
1725505200,4,9.9,10.8,9.4,8.3
1725508800,3.6,8.4,9.4,9.7,10.2
1725512400,3.6,8.9,10.2,10,9.4
1725516000,4.2,8.2,9.8,9.6,9.5
1725519600,5.1,3,3.3,4,4.5
1725523200,6.2,1.5,1.8,2.3,2.3
1725526800,6.7,5.2,5.1,4.7,4.7
1725530400,7,4.2,4.1,4,3.6
1725534000,6.3,4.3,4.1,3.4,3.1
1725537600,6.9,4.8,4.4,4,3.6
1725541200,5.8,6.9,7.1,6.9,6.4
1725544800,5.6,3.3,3.1,2.8,2.6
1725548400,5.5,4.1,3.8,3.6,3.4
1725552000,5.7,5.2,5.1,4.8,4.6
1725555600,5.6,4.3,4.3,4.3,4
1725559200,5.3,4.4,4.7,4.7,4.7
1725562800,4.9,0.8,1.1,0.7,0.7
1725566400,4.3,5.5,5.9,4.9,4.4
1725570000,4.3,4.9,5.4,4.2,3.5
1725573600,4.3,3.3,3.1,2.3,1.8
1725577200,4,5.9,6.6,5.6,4.6
1725580800,4.3,9,11.8,11.6,11.1
1725584400,4.2,8.6,12,11.8,11.7
1725588000,4,7.8,10.5,9.6,9
1725591600,3.8,8.8,11.5,11,10.5
1725595200,3.6,8.9,11.9,11.1,10.5
1725598800,3.6,8.4,10.6,9.3,8.2
1725602400,4.1,7,8.2,7,5.9
1725606000,6.1,1.6,2.1,2.3,3.7
1725609600,7.7,3.3,3.5,3.7,3.9
1725613200,8.6,5,5.1,5.2,5
1725616800,9.6,5.1,5.6,5.4,5.6
1725620400,10.2,6.2,6.3,6.5,6.6
1725624000,10.8,7,7.3,7.4,7.2
1725627600,10.4,8.3,9,9.2,9.2
1725631200,10.3,8.1,8.8,8.9,8.9
1725634800,9.9,7.2,7.8,7.9,7.8
1725638400,9.6,5.3,5.9,5.9,6.4
1725642000,9,4.4,5.2,5.8,6
1725645600,7.7,4.9,7.9,8.2,8.9
1725649200,7.1,8.9,11.9,11.6,11.3
1725652800,6.7,8.7,11.2,11.2,11.2
